Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN15957603	NA	SAMN15957603.contig00048	16855	17937	-	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	361	492	73.37	97.23	361	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957603	NA	SAMN15957603.contig00066	5648	7000	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	451	458	98.47	98.89	451	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN15957603	NA	SAMN15957603.contig00066	7479	8873	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	PARTIAL_CONTIG_ENDX	465	639	72.77	99.35	465	WP_063856393.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957603	NA	SAMN15957603.contig00106	2830	3402	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	PARTIALX	191	245	77.96	100.00	191	WP_001038795.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN15957603	NA	SAMN15957603.contig00134	533	1180	+	catA	type A-9 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	216	216	100.00	100.00	216	WP_001010387.1	type A-9 chloramphenicol O-acetyltransferase	NA	NA
SAMN15957603	NA	SAMN15957603.contig00135	1249	2643	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	PARTIAL_CONTIG_ENDX	465	639	72.77	100.00	465	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957604	NA	SAMN15957604.contig00032	3538	5013	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	BLASTX	492	492	100.00	98.37	492	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957604	NA	SAMN15957604.contig00035	14198	14743	+	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957605	NA	SAMN15957605.contig00018	24098	24643	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957605	NA	SAMN15957605.contig00034	3239	4474	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	412	492	83.74	97.57	412	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00049	12219	14135	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	97.65	639	WP_002364936.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00049	14337	15710	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	458	458	100.00	99.78	458	WP_002294500.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00053	8352	9212	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	287	287	100.00	100.00	287	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957605	NA	SAMN15957605.contig00053	9918	10724	+	spw	ANT(9) family aminoglycoside nucleotidyltransferase Spw	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	269	269	100.00	100.00	269	WP_002294509.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	NA	NA
SAMN15957605	NA	SAMN15957605.contig00053	12794	14275	+	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	494	494	100.00	100.00	494	WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00053	14332	15132	+	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTX	267	267	100.00	100.00	267	WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00066	3169	3948	+	ant(9)-Ia	aminoglycoside nucleotidyltransferase ANT(9)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN	EXACTX	260	260	100.00	100.00	260	WP_000067268.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	NA	NA
SAMN15957605	NA	SAMN15957605.contig00066	4080	4808	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_001072201.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00091	1	375	+	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	PARTIAL_CONTIG_ENDX	125	180	69.44	100.00	125	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMN15957605	NA	SAMN15957605.contig00091	471	1262	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMN15957605	NA	SAMN15957605.contig00118	1778	2512	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_001038790.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN15957605	NA	SAMN15957605.contig00134	681	1325	+	catA	type A-8 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTX	215	215	100.00	98.14	215	WP_002352254.1	type A-8 chloramphenicol O-acetyltransferase	NA	NA
SAMN15957605	NA	SAMN15957605.contig00169	404	679	+	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	PARTIAL_CONTIG_ENDX	92	180	51.11	100.00	92	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMN15957605	NA	SAMN15957605.contig00173	2	613	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	204	302	67.55	95.10	204	WP_001255864.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957606	NA	SAMN15957606.contig00013	38077	38982	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTX	302	302	100.00	96.69	302	WP_001255864.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957606	NA	SAMN15957606.contig00013	38982	39521	+	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMN15957606	NA	SAMN15957606.contig00013	39617	40408	+	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMN15957606	NA	SAMN15957606.contig00020	8024	8569	+	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957606	NA	SAMN15957606.contig00030	3239	4474	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	412	492	83.74	97.57	412	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957606	NA	SAMN15957606.contig00065	3630	4124	+	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_000868795.1	trimethoprim-resistant dihydrofolate reductase DfrG	NA	NA
SAMN15957606	NA	SAMN15957606.contig00072	1	1581	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	PARTIAL_CONTIG_ENDX	527	639	82.47	99.81	527	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957606	NA	SAMN15957606.contig00072	6480	7853	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	458	458	100.00	100.00	458	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN15957606	NA	SAMN15957606.contig00072	8055	9635	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	PARTIAL_CONTIG_ENDX	527	639	82.47	98.67	527	WP_063856394.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957606	NA	SAMN15957606.contig00092	4413	5114	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	234	245	95.51	100.00	234	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN15957606	NA	SAMN15957606.contig00118	106	1011	-	emtA	23S rRNA (guanine(2470)) methyltransferase EmtA	core	AMR	AMR	AVILAMYCIN	AVILAMYCIN	PARTIALX	302	341	88.56	99.34	302	WP_088245209.1	23S rRNA (guanine(2470)) methyltransferase EmtA	NA	NA
SAMN15957607	NA	SAMN15957607.contig00011	5667	6458	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMN15957607	NA	SAMN15957607.contig00011	6554	7093	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMN15957607	NA	SAMN15957607.contig00011	7093	7998	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTX	302	302	100.00	96.69	302	WP_001255864.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957607	NA	SAMN15957607.contig00020	24100	24645	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957607	NA	SAMN15957607.contig00034	3239	4474	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	412	492	83.74	97.57	412	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957607	NA	SAMN15957607.contig00067	5832	6566	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN15957608	NA	SAMN15957608.contig00007	94205	95680	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	BLASTX	492	492	100.00	98.37	492	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957608	NA	SAMN15957608.contig00012	40722	41267	+	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957609	NA	SAMN15957609.contig00006	65515	66060	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957609	NA	SAMN15957609.contig00008	76100	77575	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	BLASTX	492	492	100.00	98.37	492	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957610	NA	SAMN15957610.contig00007	76697	78172	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	BLASTX	492	492	100.00	98.37	492	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957610	NA	SAMN15957610.contig00011	40722	41267	+	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957611	NA	SAMN15957611.contig00024	24099	24644	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957611	NA	SAMN15957611.contig00035	22766	24001	-	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	412	492	83.74	97.57	412	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957611	NA	SAMN15957611.contig00058	3752	4558	-	spw	ANT(9) family aminoglycoside nucleotidyltransferase Spw	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	269	269	100.00	100.00	269	WP_002294509.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	NA	NA
SAMN15957611	NA	SAMN15957611.contig00058	5264	6124	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	287	287	100.00	100.00	287	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957611	NA	SAMN15957611.contig00058	9635	10435	-	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTX	267	267	100.00	100.00	267	WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)	NA	NA
SAMN15957611	NA	SAMN15957611.contig00058	10492	11973	-	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	494	494	100.00	100.00	494	WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)	NA	NA
SAMN15957612	NA	SAMN15957612.contig00023	24099	24644	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957612	NA	SAMN15957612.contig00035	22766	24001	-	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	412	492	83.74	97.57	412	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957612	NA	SAMN15957612.contig00059	3752	4558	-	spw	ANT(9) family aminoglycoside nucleotidyltransferase Spw	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	269	269	100.00	100.00	269	WP_002294509.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	NA	NA
SAMN15957612	NA	SAMN15957612.contig00059	5264	6124	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	287	287	100.00	100.00	287	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957612	NA	SAMN15957612.contig00059	9635	10435	-	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTX	267	267	100.00	100.00	267	WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)	NA	NA
SAMN15957612	NA	SAMN15957612.contig00059	10492	11973	-	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	494	494	100.00	100.00	494	WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)	NA	NA
SAMN15957613	NA	SAMN15957613.contig00007	59481	60956	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	BLASTX	492	492	100.00	98.98	492	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957613	NA	SAMN15957613.contig00008	35478	36023	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957613	NA	SAMN15957613.contig00024	2512	3885	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	458	458	100.00	100.00	458	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN15957613	NA	SAMN15957613.contig00024	4082	5998	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_001574275.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957613	NA	SAMN15957613.contig00024	24496	25356	+	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	287	287	100.00	100.00	287	WP_002294505.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957613	NA	SAMN15957613.contig00027	4995	5729	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	245	245	100.00	100.00	245	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN15957613	NA	SAMN15957613.contig00044	337	1143	+	spw	ANT(9) family aminoglycoside nucleotidyltransferase Spw	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	269	269	100.00	100.00	269	WP_002294509.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	NA	NA
SAMN15957613	NA	SAMN15957613.contig00044	3213	4694	+	lsa(E)	ABC-F type ribosomal protection protein Lsa(E)	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	EXACTX	494	494	100.00	100.00	494	WP_002294513.1	ABC-F type ribosomal protection protein Lsa(E)	NA	NA
SAMN15957613	NA	SAMN15957613.contig00044	4751	5551	+	lnu(B)	lincosamide nucleotidyltransferase Lnu(B)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTX	267	267	100.00	100.00	267	WP_002294514.1	lincosamide nucleotidyltransferase Lnu(B)	NA	NA
SAMN15957614	NA	SAMN15957614.contig00004	65387	65932	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957614	NA	SAMN15957614.contig00005	77813	79288	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	BLASTX	492	492	100.00	98.37	492	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957614	NA	SAMN15957614.contig00033	3405	4049	-	catA	type A-7 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	215	215	100.00	100.00	215	WP_002331392.1	type A-7 chloramphenicol O-acetyltransferase	NA	NA
SAMN15957615	NA	SAMN15957615.contig00008	5667	6458	-	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	264	264	100.00	100.00	264	WP_001096887.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	NA	NA
SAMN15957615	NA	SAMN15957615.contig00008	6554	7093	-	sat4	streptothricin N-acetyltransferase Sat4	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	180	180	100.00	100.00	180	WP_000627290.1	streptothricin N-acetyltransferase Sat4	NA	NA
SAMN15957615	NA	SAMN15957615.contig00008	7093	7998	-	ant(6)-Ia	aminoglycoside nucleotidyltransferase ANT(6)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTX	302	302	100.00	96.69	302	WP_001255864.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	NA	NA
SAMN15957615	NA	SAMN15957615.contig00029	3239	4474	+	msr(C)	ABC-F type ribosomal protection protein Msr(C)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B/TYLOSIN	PARTIALX	412	492	83.74	97.57	412	WP_063854349.1	ABC-F type ribosomal protection protein Msr(C)	NA	NA
SAMN15957615	NA	SAMN15957615.contig00031	24098	24643	-	aac(6')-I	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	182	182	100.00	100.00	182	WP_002293989.1	aminoglycoside 6'-N-acetyltransferase	NA	NA
SAMN15957615	NA	SAMN15957615.contig00065	7434	7928	-	dfrG	trimethoprim-resistant dihydrofolate reductase DfrG	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_000868795.1	trimethoprim-resistant dihydrofolate reductase DfrG	NA	NA
SAMN15957615	NA	SAMN15957615.contig00072	1	1581	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	PARTIAL_CONTIG_ENDX	527	639	82.47	98.67	527	WP_063856394.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957615	NA	SAMN15957615.contig00072	1783	3156	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	458	458	100.00	100.00	458	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN15957615	NA	SAMN15957615.contig00072	8055	9635	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	PARTIAL_CONTIG_ENDX	527	639	82.47	99.81	527	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN15957615	NA	SAMN15957615.contig00091	2	703	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	234	245	95.51	100.00	234	WP_002292226.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN15957615	NA	SAMN15957615.contig00119	685	1590	+	emtA	23S rRNA (guanine(2470)) methyltransferase EmtA	core	AMR	AMR	AVILAMYCIN	AVILAMYCIN	PARTIALX	302	341	88.56	99.34	302	WP_088245209.1	23S rRNA (guanine(2470)) methyltransferase EmtA	NA	NA
